"DoctorID","Doctor"
"48098","Jonathan Bernard"
"48099","Megan Webb"
"48100","Jennifer Gonzalez"
"48101","Laura Christensen"
"48102","Jacob Daugherty"
"48103","Ryan Carter"
"48104","William Johnson"
"48105","Shannon Wyatt"
"48106","Rodney Mosley"
"48107","Kirk Martinez"
"48108","Terry Burns"
"48109","Kim Davis"
"48110","Pamela Banks"
"48111","Antonio Saunders"
"48112","Christine Ochoa"
"48113","Matthew Lopez MD"
"48114","Brianna Gibbs"
"48115","Megan Taylor"
"48116","Edward Weber"
"48117","Christine Rhodes"
"48118","Desiree Bowman"
"48119","Sophia Gibbs"
"48120","Jessica Lewis"
"48121","Teresa Young"
"48122","Oscar Smith"
"48123","Gail Garcia"
"48124","Justin Taylor"
"48125","Renee Carter"
"48126","Joshua Thornton"
"48127","Kelly Lane"
"48128","Eric Williams"
"48129","Lisa Ramirez"
"48130","Kenneth Reynolds"
"48131","Dennis Phillips"
"48132","Jonathan Escobar"
"48133","Antonio Kelley"
"48134","Brittany Brown"
"48135","Christina Hernandez"
"48136","Bonnie Garcia"
"48137","Barbara Murphy"
"48138","Malik Hill"
"48139","Steven Cooley"
"48140","Stephanie Lowery MD"
"48141","Natasha Kennedy"
"48142","Maria Vargas"
"48143","Andrea Fisher"
"48144","Lisa Burns"
"48145","Marissa Jefferson"
"48146","Carl Hernandez"
"48147","Michael Walsh"
"48148","Patrick Wright"
"48149","Stephanie Hopkins"
"48150","Nathan Rose"
"48151","John Cruz"
"48152","Lisa Ritter"
"48153","Mary Marshall"
"48154","Kimberly Nelson"
"48155","Barbara Murphy"
"48156","Dustin Rogers"
"48157","Jessica Mullins"
"48158","Robert Wright"
"48159","Raymond Browning"
"48160","Michelle Owens"
"48161","Jillian Landry"
"48162","Paul Olsen"
"48163","Jordan Moyer"
"48164","Debbie Wise"
"48165","Jake Mccoy"
"48166","Virginia Rojas DDS"
"48167","Tyler Nichols"
"48168","Rachel Rangel"
"48169","Michelle Williams MD"
"48170","Anthony Barnes"
"48171","Tyler Jensen"
"48172","Corey Martinez"
"48173","Anthony Nash"
"48174","Harold Acosta DDS"
"48175","Joshua Wright"
"48176","Henry Marshall"
"48177","Linda Rios"
"48178","Matthew Bennett"
"48179","Jacob Smith"
"48180","Tommy Ayers"
"48181","Michele Griffin"
"48182","Natalie Wilson"
"48183","Jeffrey Lowe"
"48184","Matthew Tran"
"48185","James Powell"
"48186","Richard Brewer"
"48187","Tanya Collins"
"48188","Edward Campbell"
"48189","Christopher Brown"
"48190","Vanessa Owens"
"48191","Peter Perry"
"48192","Michelle Scott"
"48193","Teresa Chavez"
"48194","Renee Nelson"
"48195","Mrs. Ashley Lopez"
"48196","Cynthia Craig"
"48197","David Bailey"
"48198","Jason Kim"
"48199","Stephanie Cross"
"48200","Jennifer Green"
"48201","Barbara Brown"
"48202","Thomas Bowers"
"48203","Eric Stephenson"
"48204","Jody Villa"
"48205","Heather Long"
"48206","Teresa Bell"
"48207","Kristina Torres"
"48208","Meredith Gomez"
"48209","Sandra Nguyen"
"48210","Joshua Long"
"48211","Samuel Rosales"
"48212","Cynthia Reynolds"
"48213","Patrick Stanley"
"48214","Mrs. Karen Rollins"
"48215","Maria Lee"
"48216","Frank Roy"
"48217","Laura Davis"
"48218","Daniel Fritz"
"48219","Joshua Owens"
"48220","Jennifer Morrow"
"48221","Catherine Goodman"
"48222","Megan Rowe"
"48223","John Black"
"48224","Curtis Rodriguez"
"48225","David Gardner"
"48226","Katherine Mclaughlin"
"48227","Laura Murphy"
"48228","Sarah Martinez"
"48229","Deanna Stewart MD"
"48230","Becky Meyer"
"48231","Denise Anderson"
"48232","Chad Morse"
"48233","Megan Jackson"
"48234","Keith Watson"
"48235","Amy Oconnor"
"48236","Angelica Diaz"
"48237","James Davis"
"48238","Marissa Jackson"
"48239","Melissa Vasquez"
"48240","Amanda Brown"
"48241","Rebekah James"
"48242","Mark Harris"
"48243","Karen Villanueva"
"48244","Nicole Burke"
"48245","Taylor Gibson"
"48246","Brendan Taylor"
"48247","Jessica Johnson"
"48248","Clayton Reyes"
"48249","James Taylor"
"48250","Paul Smith"
"48251","Michael Martin"
"48252","Jeffrey Shaffer"
"48253","Janet Bryan"
"48254","Christie Miller"
"48255","Danielle Paul"
"48256","Mrs. Alexis Fitzpatrick"
"48257","Angela Evans"
"48258","Howard Elliott"
"48259","Monica Davis"
"48260","Taylor Rodriguez"
"48261","Jorge Lopez"
"48262","Jessica Wallace"
"48263","Thomas Quinn"
"48264","David Roth"
"48265","Nicole Ball"
"48266","Tamara Moody"
"48267","Michael Thompson"
"48268","Lisa Fields"
"48269","Theresa Miranda"
"48270","Maria Lawrence"
"48271","Paul Benson"
"48272","Nicholas Willis"
"48273","Michael Johnson"
"48274","Tracy Charles"
"48275","William Stout"
"48276","Christina Brown"
"48277","Gabriel Hunt"
"48278","Kim Leonard"
"48279","Jaime Robbins"
"48280","Dean Peters"
"48281","James Smith"
"48282","Darrell Velazquez"
"48283","Maria Mason"
"48284","Amanda Reid"
"48285","Tabitha Walker"
"48286","Kristin Odom"
"48287","Gary Williams"
"48288","Jody Lopez"
"48289","Barbara Hale"
"48290","Mike Lindsey"
"48291","Mariah Castro"
"48292","Thomas Ramos"
"48293","Marcus Kent"
"48294","Kelly Love"
"48295","Aaron Brown"
"48296","Mary Dalton"
"48297","Todd Evans"
"48298","Jeffrey Dawson"
"48299","Sarah Patel"
"48300","Toni Carey"
"48301","Kimberly Weaver"
"48302","Adam Watson"
"48303","Eric Chang"
"48304","Mr. Jerry Romero"
"48305","Mikayla Benson"
"48306","Steven Harris"
"48307","John Bennett"
"48308","Victor Vasquez"
"48309","Jeffrey Petersen"
"48310","Mary Wilson"
"48311","Angel Ortiz"
"48312","Jennifer Martin"
"48313","Brent James"
"48314","Derrick Aguilar"
"48315","Peggy Mooney"
"48316","Shawn Morris"
"48317","Mandy Wood"
"48318","Amanda Johnson"
"48319","Ann Carrillo"
"48320","Samuel Weber"
"48321","John Kelly"
"48322","Amy Miller"
"48323","Bryan Roberson"
"48324","Vincent Johnson"
"48325","Laura Howell"
"48326","James Mason"
"48327","Brianna Rodriguez"
"48328","Catherine Oconnor"
"48329","Daniel Ramirez"
"48330","Eric Vasquez"
"48331","Dylan Warren"
"48332","Patricia Bender"
"48333","Susan Hubbard"
"48334","Donald Strickland"
"48335","Gabriel Sanchez"
"48336","Gerald Mckay"
"48337","Brittany Shah"
"48338","Eric Bailey"
"48339","Douglas Huffman"
"48340","Jennifer Warner DVM"
"48341","Nicholas Gonzalez"
"48342","Thomas Moody"
"48343","Aaron Swanson"
"48344","Mary Morgan"
"48345","Mary Lee"
"48346","Monica Mcknight"
"48347","George Sanders"
"48348","Luis Anderson"
"48349","Lori Bernard"
"48350","Jessica Sanchez"
"48351","David Smith"
"48352","Keith Hart"
"48353","Jared Ramirez"
"48354","Mr. Carlos Young"
"48355","Melissa Travis"
"48356","Elizabeth Thomas"
"48357","Brian Ward"
"48358","Nicole Fowler"
"48359","Natalie Schwartz"
"48360","Kevin Roberts"
"48361","Russell Washington"
"48362","Kim Downs"
"48363","Justin Cordova"
"48364","Dennis Robinson"
"48365","Richard Miller"
"48366","Kaitlyn Williams"
"48367","Jessica Jones"
"48368","Joseph Lawson"
"48369","Eric Rowe"
"48370","Michael Campbell"
"48371","Andrew Smith"
"48372","Jeremy Lewis"
"48373","Linda Espinoza"
"48374","Andrew Delgado"
"48375","Jennifer Williams"
"48376","Noah Butler"
"48377","Ronald Smith"
"48378","Virginia Campbell"
"48379","Debbie Sanchez"
"48380","John Avila"
"48381","Tara Kennedy"
"48382","Kristy Fernandez"
"48383","Jennifer Nelson"
"48384","Jade Bennett"
"48385","Doris Nichols"
"48386","Maria Carlson"
"48387","Erica Lynn"
"48388","Mary Murphy"
"48389","Larry Sherman"
"48390","Amy Guzman"
"48391","Emily Carpenter"
"48392","Julie Preston"
"48393","Amber Frazier"
"48394","Patricia Hatfield"
"48395","Crystal Bautista"
"48396","Megan Martin"
"48397","Debra Moore"
"48398","Carla Mitchell"
"48399","Isabella Smith"
"48400","Luis Payne"
"48401","Mr. Brandon Stone"
"48402","Heather Obrien"
"48403","Teresa Campbell"
"48404","Courtney Wheeler"
"48405","Terry Powell"
"48406","Alison Mclaughlin"
"48407","Mary Bond"
"48408","Jesse Hart"
"48409","Renee Hammond"
"48410","Mrs. Jenny Li DVM"
"48411","Richard Paul"
"48412","Jermaine Lucas"
"48413","Cynthia Austin"
"48414","Steven Johnston"
"48415","Miguel Pitts"
"48416","David Allen"
"48417","Kimberly Butler"
"48418","Victoria Taylor"
"48419","Brandon Gonzalez"
"48420","Kevin Leblanc"
"48421","Allison Montgomery"
"48422","Timothy Velez"
"48423","Melissa Ramirez"
"48424","Matthew Martinez"
"48425","Tracy Mills"
"48426","Nathaniel Burton"
"48427","Barry Valenzuela"
"48428","Shirley Buck"
"48429","Elizabeth Wilson"
"48430","Gabriel Martin"
"48431","Dawn Wright"
"48432","Justin Collins"
"48433","Melinda Monroe"
"48434","Gary Walker"
"48435","Walter Carr"
"48436","Amanda Robinson"
"48437","Stephanie Marsh"
"48438","Aaron Brown"
"48439","Hannah Campbell"
"48440","David Brown"
"48441","Thomas Diaz"
"48442","Timothy Brooks"
"48443","Travis Mitchell"
"48444","Rebecca Brooks"
"48445","Andrew Williams"
"48446","Tracy Thomas"
"48447","Ethan Morris"
"48448","Mary Brown"
"48449","Brandy Farley"
"48450","Danielle Jones"
"48451","Joseph Swanson"
"48452","David Brooks"
"48453","Tyler Bowers"
"48454","Anthony Carey"
"48455","Meagan Brown"
"48456","Lorraine Stevenson"
"48457","Amy Hall"
"48458","John Garcia"
"48459","Joshua Baker"
"48460","Angela Simon"
"48461","Dennis Harmon"
"48462","Mr. Christopher Turner DDS"
"48463","Richard Dyer"
"48464","Thomas Mccormick"
"48465","Kristen Morales"
"48466","Jocelyn Smith"
"48467","Ashley Adams"
"48468","Ashley Craig"
"48469","Rachael Bennett"
"48470","Oscar Black"
"48471","Jacqueline Richardson"
"48472","Gina Bennett"
"48473","Dana Long"
"48474","Phyllis Gomez"
"48475","Dustin Munoz"
"48476","Mrs. Amanda Martin"
"48477","David Wilson"
"48478","Felicia Garza"
"48479","Brendan Ramirez"
"48480","Timothy Calderon"
"48481","Jessica Duffy"
"48482","Lacey Vega"
"48483","Christina Johnson"
"48484","Lauren Carlson"
"48485","John Jackson"
"48486","Stephen Gray"
"48487","Jasmin Howell"
"48488","Jeffery Kennedy"
"48489","Carolyn Adams"
"48490","Alejandra Welch"
"48491","Kathy Mclaughlin"
"48492","Kyle Velazquez"
"48493","Valerie Ponce"
"48494","Bryan Fischer"
"48495","Adam Torres"
"48496","Colleen Calderon"
"48497","David Willis"
"48498","Dawn Turner"
"48499","Jonathan Thompson"
"48500","Jonathan Williams"
"48501","Brett Johnson"
"48502","Eric Bolton"
"48503","Jordan Reyes"
"48504","Pamela Davis"
"48505","Samantha Mason"
"48506","Jonathan Ortiz"
"48507","Justin Mccormick"
"48508","Sandra Thompson DDS"
"48509","James Nolan"
"48510","Lynn Alvarado"
"48511","Timothy Alvarado"
"48512","Corey Sanchez"
"48513","Joseph Bowen"
"48514","Dr. Alexis Hill"
"48515","Diane Hopkins"
"48516","Steven Lewis MD"
"48517","Barbara Rivers"
"48518","Frances Scott"
"48519","Sara Brown"
"48520","Valerie Griffin"
"48521","Ashley Webb"
"48522","Benjamin Gomez"
"48523","Angela Johnson"
"48524","Frederick Robinson"
"48525","Robert Olson"
"48526","Rachel Sweeney"
"48527","Eric Cline"
"48528","Amanda Oconnor"
"48529","Michael Hall"
"48530","Christopher Robles"
"48531","Andrea Sweeney"
"48532","John Jennings"
"48533","Elizabeth Friedman"
"48534","Monica Wilson"
"48535","Michael Johnson"
"48536","Kathleen Wolfe"
"48537","Amanda Martinez"
"48538","Joseph Mason"
"48539","Carolyn Hunt"
"48540","Rodney Vaughn"
"48541","Shannon Martin"
"48542","Monica Davenport"
"48543","Haley Green"
"48544","Catherine Garrett"
"48545","Justin Gibbs"
"48546","Kristine Harrington"
"48547","Michael Fields"
"48548","Shawn Bell"
"48549","Laurie Mckenzie"
"48550","Teresa Martin"
"48551","Javier Lozano"
"48552","Tony Peterson"
"48553","Austin Ortiz"
"48554","Kim Gillespie"
"48555","Courtney Orozco"
"48556","Kimberly Mathews"
"48557","Daniel Durham"
"48558","Evan Rivas"
"48559","Vanessa Reed"
"48560","Philip Turner"
"48561","William Montgomery"
"48562","Jessica Phillips"
"48563","Andrea Rodriguez"
"48564","Elizabeth Anderson"
"48565","Natalie Clarke"
"48566","Jonathan Osborne"
"48567","Jamie Smith"
"48568","Monica Parks"
"48569","Michael Taylor"
"48570","Bradley Brown"
"48571","Brandi Wells"
"48572","Amber Davis"
"48573","Courtney Holt"
"48574","Jose Ramos"
"48575","Kathryn Smith DDS"
"48576","Lori Smith"
"48577","James Curtis"
"48578","Jennifer Hernandez"
"48579","Amanda Payne"
"48580","Nicole Jones"
"48581","Rachel Frye"
"48582","Christian Jackson"
"48583","Alyssa Anderson"
"48584","Sheri Moore"
"48585","Julie Evans"
"48586","Alicia Fisher"
"48587","Nancy Tran"
"48588","Joshua Poole"
"48589","Diamond Foster"
"48590","Melissa King"
"48591","Drew Ramirez"
"48592","Stephanie Holloway"
"48593","Kathryn Carlson"
"48594","Deborah Vasquez"
"48595","Dennis Short"
"48596","Angela Sanchez"
"48597","Tina Rogers"
"48598","Kyle Ward"
"48599","Judy Cole"
"48600","Michelle Rice"
"48601","Cesar Hernandez"
"48602","Eric Cole"
"48603","Renee Weiss"
"48604","Charles Schultz"
"48605","Alexander Harris"
"48606","Marco Kim"
"48607","Madison Stephens"
"48608","Daniel Lawrence"
"48609","Carolyn Ashley"
"48610","Justin Jones"
"48611","Henry Wood"
"48612","Brenda Allen"
"48613","Thomas Lloyd"
"48614","Drew Miller"
"48615","James White"
"48616","Jose Acosta"
"48617","Sandra Pearson"
"48618","Adrian Davis"
"48619","John Martinez"
"48620","Catherine Kramer"
"48621","Vincent Trujillo"
"48622","Amy Harrison"
"48623","Anna Lindsey"
"48624","Shane Morgan"
"48625","Susan Mccoy"
"48626","Karina Torres"
"48627","Joseph Ruiz"
"48628","Omar Cruz"
"48629","Stephanie Garcia"
"48630","Roger Watkins"
"48631","Timothy Murphy"
"48632","Savannah Cruz"
"48633","Michelle Gallegos"
"48634","Henry Evans"
"48635","Kimberly May"
"48636","Pam Klein"
"48637","Michael Marquez"
"48638","Craig Dunn"
"48639","Brenda Jones"
"48640","Breanna Banks"
"48641","Tracy Meadows"
"48642","Felicia Chan"
"48643","Christina Gonzalez"
"48644","Dr. Thomas Lang"
"48645","Jessica Lawson"
"48646","Taylor Clark"
"48647","Rebecca Sparks"
"48648","Adam Schneider"
"48649","Derek Ray"
"48650","Ivan Perkins"
"48651","Erin Diaz"
"48652","Jordan Tucker"
"48653","Meagan Farrell"
"48654","Laura Ball"
"48655","Andrea Lewis MD"
"48656","Thomas Foster"
"48657","Rodney Richardson"
"48658","Christine Kennedy"
"48659","Krista Warner"
"48660","Jeffrey Cruz"
"48661","Ashley Guerrero"
"48662","Mrs. Danielle Smith"
"48663","Darrell Gordon"
"48664","Aaron Murphy"
"48665","Sarah Stout"
"48666","Matthew Mosley"
"48667","Jacqueline Graves"
"48668","Colleen Garrett"
"48669","Lindsay Payne"
"48670","Jason Schneider"
"48671","Julie Harper"
"48672","Allen Perez"
"48673","Karen Santiago"
"48674","Denise Hines"
"48675","Danny Lewis"
"48676","Shelly Murphy"
"48677","Jose Young"
"48678","Susan Hill"
"48679","Michael Estrada"
"48680","James King"
"48681","Ashley Jackson"
"48682","Robert Carlson"
"48683","Deborah Nielsen"
"48684","Benjamin Garrett"
"48685","Steven Pacheco"
"48686","Jeffrey White"
"48687","Shelia Freeman DDS"
"48688","Leah Gaines"
"48689","Antonio Rivera"
"48690","Kevin Erickson"
"48691","Sarah Taylor"
"48692","Kathleen Hanson"
"48693","Timothy Mcintyre"
"48694","Danielle Clements"
"48695","Jeffrey Peterson"
"48696","Roger Patrick"
"48697","Alan Savage"
"48698","Philip Thompson"
"48699","William Jones"
"48700","Stacy Martinez"
"48701","Andrew Conley"
"48702","John Jacobs"
"48703","Stephanie Obrien"
"48704","Andrew Dickson"
"48705","Lisa Ford"
"48706","Christopher Smith"
"48707","Keith Lamb"
"48708","Julie Taylor"
"48709","Crystal Maldonado MD"
"48710","Richard Martinez"
"48711","Kevin Bishop"
"48712","Darrell Smith"
"48713","Evelyn Bell"
"48714","John Wiggins"
"48715","Theresa Harris"
"48716","Deborah Meadows"
"48717","John Cruz"
"48718","Derrick Garcia"
"48719","Lindsey Kelly"
"48720","Cody Scott"
"48721","Christopher Foster"
"48722","Jesus Prince"
"48723","Kyle Cuevas"
"48724","Aaron Hernandez"
"48725","Darius Armstrong"
"48726","Christine Johnson"
"48727","Brittany Fowler"
"48728","Melanie Aguirre"
"48729","Theresa Price"
"48730","Julia Parsons"
"48731","Benjamin Kim"
"48732","Teresa Garcia"
"48733","Richard Fernandez"
"48734","Jay Miranda"
"48735","Tina King"
"48736","Patricia Sullivan"
"48737","Courtney Waller"
"48738","Charles Reyes"
"48739","Patricia Castro"
"48740","Yolanda Garrett"
"48741","Derek Bennett"
"48742","Michael Johnson"
"48743","Ernest Shaffer"
"48744","Allison Gibson"
"48745","Jennifer Smith"
"48746","Lindsey Cain"
"48747","Debra Torres"
"48748","Anthony Rios"
"48749","Kim Chase"
"48750","John Macias"
"48751","Dr. David James Jr."
"48752","Alicia Vasquez"
"48753","Amber Nichols"
"48754","Lisa Beck"
"48755","Abigail Mack"
"48756","Katherine Harmon"
"48757","Lisa Harmon"
"48758","Janice Clay"
"48759","Victoria Jones"
"48760","Summer Smith"
"48761","Corey Griffin"
"48762","Sean Grant"
"48763","Crystal Parker"
"48764","Javier Moore"
"48765","Nicole Thomas"
"48766","Todd Pacheco"
"48767","Victoria Martinez"
"48768","Jennifer Martin"
"48769","Joshua Perkins"
"48770","Kevin Turner"
"48771","Karen Newman"
"48772","Julie Miranda"
"48773","William Farmer"
"48774","Danny Smith"
"48775","George Harvey"
"48776","William Adams"
"48777","Kaylee Vasquez"
"48778","William Frost"
"48779","Shelby Aguirre"
"48780","Sean Jacobs"
"48781","Kimberly Freeman"
"48782","Brian Walker"
"48783","Frank Larson"
"48784","Spencer Smith"
"48785","Jose Martin"
"48786","Jodi Perez"
"48787","Sarah Hill"
"48788","Leslie Allison"
"48789","Tonya Wells"
"48790","Robert Stout"
"48791","Jason Fischer"
"48792","Adam Peterson"
"48793","Julie Baldwin"
"48794","Joseph Barrera"
"48795","Keith Maddox"
"48796","Michelle Ramsey"
"48797","William Harris"
"48798","Kevin Munoz"
"48799","Joseph Benton"
"48800","Michelle King"
"48801","Donna Walls"
"48802","Danielle Hardy"
"48803","James Ayala"
"48804","Robert Clark"
"48805","James Miller"
"48806","Scott Byrd"
"48807","Randall Johnson"
"48808","George Whitney"
"48809","Christina Perez"
"48810","David Rhodes"
"48811","David Davis"
"48812","Shannon Rowe"
"48813","Angela Douglas"
"48814","Jonathan Brown"
"48815","Austin Wagner"
"48816","Jennifer Sheppard"
"48817","Robin Ortega"
"48818","Richard Reyes"
"48819","Lindsay Rosario"
"48820","Mrs. Kaitlyn Roman"
"48821","Susan Porter"
"48822","Carl Cohen"
"48823","Steven Green"
"48824","Dr. Deborah Davenport"
"48825","John Evans"
"48826","Emily Friedman"
"48827","Patricia Delgado"
"48828","Jessica Lewis"
"48829","Michael Rodriguez"
"48830","Brittany Harris"
"48831","Charles Wilson"
"48832","Misty Perez"
"48833","Sarah Smith"
"48834","Caleb Allen"
"48835","Thomas Bailey"
"48836","Doris Ware"
"48837","Janet Clements"
"48838","Jennifer Wallace"
"48839","Jeremy Wilson"
"48840","Jeffrey Brewer"
"48841","Brandon Lowe"
"48842","Stephen Myers"
"48843","Melinda Hamilton"
"48844","Johnny Ford"
"48845","Amy Rodriguez"
"48846","Susan Alvarez"
"48847","Veronica Ramirez"
"48848","Ashley Schneider"
"48849","Marcus Lopez"
"48850","Amanda Frank"
"48851","Elizabeth Brooks"
"48852","Carlos Sharp"
"48853","Travis Cunningham"
"48854","Karen Jennings"
"48855","Isaiah Fox"
"48856","David Sanchez"
"48857","Sarah Jenkins"
"48858","Heather Stanton"
"48859","Jason Smith"
"48860","Thomas Nguyen"
"48861","Gabrielle Smith"
"48862","Alicia Bennett"
"48863","Paige Clark"
"48864","Donna Gonzalez"
"48865","Kari Hopkins"
"48866","Sean Smith"
"48867","Paul Short"
"48868","Kathryn Carter"
"48869","George Becker"
"48870","John Watson"
"48871","Heather Hunter"
"48872","Kimberly Townsend"
"48873","Zachary Bennett"
"48874","Courtney Li"
"48875","Robert Thompson"
"48876","Paula Fletcher"
"48877","Jeff Gonzalez"
"48878","Mary Hudson"
"48879","Michael Pierce"
"48880","Bryan Wallace"
"48881","Andrew Melendez"
"48882","George Castaneda"
"48883","Lori Franklin"
"48884","Elizabeth Dunn"
"48885","Michelle Todd"
"48886","Elizabeth Jacobs"
"48887","Rebecca Morris"
"48888","Andrew Summers"
"48889","Kathleen Barrera"
"48890","Kimberly Taylor"
"48891","Elizabeth Lopez"
"48892","Ryan Martinez"
"48893","Carol Robles"
"48894","Christine Gray"
"48895","Samantha Ford"
"48896","Jamie Price"
"48897","Amanda Pittman"
"48898","Megan Harding"
"48899","Holly Munoz"
"48900","Dr. Fernando Weber Jr."
"48901","Rachel Mendez"
"48902","Shane Stanley"
"48903","Jacob Morris"
"48904","Kyle Clark"
"48905","Jesse Holland"
"48906","Anna Chang"
"48907","Anna Caldwell"
"48908","Zachary Bush"
"48909","Joshua Rodriguez"
"48910","Jimmy Neal"
"48911","Stephen Burnett"
"48912","Jocelyn Adams"
"48913","David Morse"
"48914","Marissa Harmon"
"48915","Jason Hamilton"
"48916","Peter Taylor"
"48917","Martin Young"
"48918","Sarah Hill"
"48919","Gwendolyn Clark"
"48920","Rhonda Andrews"
"48921","Julie Miranda"
"48922","Caitlin Pope"
"48923","Julia Smith"
"48924","Mrs. Karen Johnson"
"48925","Joanne Armstrong"
"48926","Spencer Odom"
"48927","Adam Knox"
"48928","Brian Stewart"
"48929","Maxwell Long"
"48930","Brandon Hooper"
"48931","David Weber"
"48932","Gwendolyn Pratt"
"48933","Mr. Rick Bell"
"48934","Kimberly Spencer"
"48935","Sandra Carter"
"48936","Jose Coleman DDS"
"48937","Cindy Rivera"
"48938","Sheryl Harris"
"48939","Lindsey Ruiz"
"48940","George George"
"48941","Cody Richmond"
"48942","Jeffrey Heath"
"48943","Beth Smith"
"48944","Cassandra Green"
"48945","Elizabeth Burton"
"48946","Russell Robinson"
"48947","Samuel Smith"
"48948","Kelly Wolf"
"48949","Jenna Crosby"
"48950","Frederick Pham"
"48951","Ryan Valencia"
"48952","Tanya Vega"
"48953","Thomas Calderon"
"48954","Joseph Ibarra"
"48955","Christopher Robinson"
"48956","Kenneth Robinson"
"48957","Anita Parks"
"48958","Garrett Alvarado"
"48959","Craig Collins"
"48960","Troy Hicks"
"48961","Sharon Nunez"
"48962","Edwin Shields"
"48963","Paige Thomas"
"48964","Cassandra Howard DVM"
"48965","Stephanie Anderson"
"48966","Justin Walker"
"48967","Melissa Hernandez"
"48968","Jacqueline Miller"
"48969","Alyssa Byrd"
"48970","Jennifer Steele"
"48971","Daniel Torres"
"48972","Kristi Brown"
"48973","Annette Pittman"
"48974","Denise Howell"
"48975","Frank Shaw"
"48976","Steven Taylor"
"48977","Timothy Davis"
"48978","Jeffrey Johnston"
"48979","Patrick Macias"
"48980","Thomas Richardson"
"48981","Erika Coleman"
"48982","Jamie Conway"
"48983","Ashley Pierce"
"48984","Steven Gibbs"
"48985","Emma Hunter"
"48986","William Smith"
"48987","Clifford Thomas"
"48988","Gregory Ward"
"48989","Jesse Cohen"
"48990","Cory Bradshaw"
"48991","Sandra Stevenson"
"48992","Linda Robles"
"48993","Jaime Rice"
"48994","Christopher Rosario"
"48995","William Avila"
"48996","Troy Myers"
"48997","Michelle Smith"
"48998","Mary Davis"
"48999","Olivia Wright"
"49000","Rachel Huynh"
"49001","Kyle Smith"
"49002","Carolyn Tucker"
"49003","Samantha Norton"
"49004","Alexander Carter"
"49005","Andrew Martin"
"49006","Grace Williams"
"49007","Tammy Salazar"
"49008","John Malone"
"49009","Dawn Bailey"
"49010","Jennifer Blake"
"49011","Frank Jones"
"49012","Juan Reynolds"
"49013","Jeffrey Turner"
"49014","Michael Frank"
"49015","Monica Stone"
"49016","Caleb Smith"
"49017","Kristina Williams"
"49018","Brian Cruz"
"49019","Cassie Mclaughlin"
"49020","Harold Sampson"
"49021","Patrick Weaver"
"49022","Jesse Pearson"
"49023","Ruben Thompson"
"49024","Mr. Edwin Lewis"
"49025","Sean White"
"49026","Kaitlyn Cooper"
"49027","Michelle Williamson"
"49028","Paige Bailey"
"49029","Michael Green"
"49030","Patricia George"
"49031","Brandy Friedman"
"49032","James Guzman"
"49033","Tina Joseph"
"49034","Robert Rhodes"
"49035","Erin Evans"
"49036","Jeffrey Watson"
"49037","Autumn Key"
"49038","Nathan Ward"
"49039","Sandra Walls"
"49040","Victoria Jones"
"49041","Sarah Little"
"49042","Mark Smith"
"49043","Danielle Turner"
"49044","John Trevino"
"49045","Anthony Simpson"
"49046","Kristi Ward"
"49047","Matthew Sanchez"
"49048","Jason Larson"
"49049","David Vaughn"
"49050","Joanna Williams"
"49051","Deborah Petersen"
"49052","Scott Rivera"
"49053","Monica Butler"
"49054","Lee Conrad"
"49055","Catherine Davenport"
"49056","James Smith"
"49057","Wendy Blackburn"
"49058","Tyler Hall"
"49059","Crystal Harper"
"49060","Daniel Duarte"
"49061","Donald Sanchez"
"49062","Dale Lamb"
"49063","Robert Finley"
"49064","Richard Doyle"
"49065","Terri Pratt"
"49066","Kenneth Hughes"
"49067","Michael Thomas"
"49068","Andrew Rich"
"49069","Kimberly Allen"
"49070","Andrea Jenkins"
"49071","Nathaniel Bowman"
"49072","Bruce Young"
"49073","Nancy Fox"
"49074","Richard Thomas"
"49075","Nicole Fritz"
"49076","Brian Nunez"
"49077","Curtis Garza"
"49078","Breanna Brown"
"49079","Michael Nixon"
"49080","Gary Graves"
"49081","Cynthia Taylor"
"49082","Daniel Smith"
"49083","Mark Walters"
"49084","Kaitlin Olson"
"49085","Zachary Coleman"
"49086","Sarah Johnson"
"49087","Ryan Weaver"
"49088","Shirley Martinez"
"49089","Terri Williams"
"49090","George Murphy"
"49091","Lee Porter"
"49092","Karina Pope"
"49093","Nicholas Wilson"
"49094","Denise Barrera"
"49095","Terri Rangel"
"49096","Emily Brown"
"49097","Shelby Mcguire"
"49098","Jeffrey Washington"
"49099","Christopher Hill Jr."
"49100","Laura Farmer"
"49101","Joshua Mills"
"49102","Scott Terry"
"49103","Rebecca Dominguez"
"49104","Sarah Hughes"
"49105","Jeremy Martinez"
"49106","Jacqueline Bryant"
"49107","Megan Thomas"
"49108","Carrie Green"
"49109","Mrs. Darlene Horton"
"49110","Charles Perez"
"49111","Ms. Belinda Dalton"
"49112","Ian Harrison"
"49113","Jeffery Thomas"
"49114","Linda Johnson"
"49115","Amy George"
"49116","Richard Miller"
"49117","Theresa Kerr"
"49118","Alexa Cox"
"49119","Brooke Martin"
"49120","Michael Dixon"
"49121","Christopher Moore"
"49122","Wayne Jackson"
"49123","Zoe Contreras"
"49124","Omar Calderon"
"49125","Mary Fernandez"
"49126","Gerald Rivera"
"49127","Sean Todd"
"49128","Christopher Cruz"
"49129","Wendy Campbell"
"49130","Alexandra Gallagher"
"49131","Jennifer Smith"
"49132","Sarah Morton"
"49133","Mary Brown"
"49134","Julie Wilkinson"
